bucket,kind,id,region,source,before,after,reason
kept,term,5892,hong_kong,BEIJING CLUBHOUSE 1200M HANDICAP,北京会所1200米让赛,北京会所1200米让赛,original marker is not bracketed
kept,term,5894,hong_kong,CARNATION HANDICAP,康乃馨让赛,康乃馨让赛,original marker is not bracketed
kept,term,5895,hong_kong,CELEBRATING OUR SHARED CHAMPION SPIRIT 1200M HANDICAP,马耀传承1200米让赛,马耀传承1200米让赛,original marker is not bracketed
kept,term,5896,hong_kong,CELOSIA HANDICAP,鸡冠花让赛,鸡冠花让赛,original marker is not bracketed
kept,term,5898,hong_kong,CONGHUA RACECOURSE 2000M HANDICAP,从化马场2000米让赛,从化马场2000米让赛,original marker is not bracketed
kept,term,5899,hong_kong,DANDELION HANDICAP,蒲公英让赛,蒲公英让赛,original marker is not bracketed
kept,term,5901,hong_kong,DENDROBIUM HANDICAP,石斛兰让赛,石斛兰让赛,original marker is not bracketed
kept,term,5902,hong_kong,FEDERATION OF ASSOCIATIONS OF NATIVE HING NING RESIDENTS IN HONG KONG CUP HANDICAP,香港兴宁同乡总会杯让赛,香港兴宁同乡总会杯让赛,original marker is not bracketed
kept,term,5903,hong_kong,FEDERATION OF QING YUAN ASSOCIATIONS (HONG KONG) CUP HANDICAP,香港清远社团总会杯让赛,香港清远社团总会杯让赛,original marker is not bracketed
kept,term,5904,hong_kong,HONG KONG FEDERATION OF GUANGZHOU ASSOCIATIONS CUP HANDICAP,香港广州社团总会杯让赛,香港广州社团总会杯让赛,original marker is not bracketed
kept,term,5905,hong_kong,HONG KONG FEDERATION OF HUICHOW ASSOCIATIONS CUP HANDICAP,香港惠州社团联合总会杯让赛,香港惠州社团联合总会杯让赛,original marker is not bracketed
kept,term,5906,hong_kong,HONG KONG KA YING (MEIZHOU) GENERAL CHAMBER OF COMMERCE CUP HANDICAP,香港嘉应（梅州）总商会杯让赛,香港嘉应（梅州）总商会杯让赛,original marker is not bracketed
kept,term,5907,hong_kong,HONG KONG MEI ZHOU ASSOCIATION CUP HANDICAP,香港梅州联会杯让赛,香港梅州联会杯让赛,original marker is not bracketed
kept,term,5909,hong_kong,HYACINTH HANDICAP,风信子让赛,风信子让赛,original marker is not bracketed
kept,term,5910,hong_kong,POK FU LAM RESERVOIR HANDICAP,薄扶林水塘让赛,薄扶林水塘让赛,original marker is not bracketed
kept,term,5911,hong_kong,SHENZHEN CENTRE 1400M HANDICAP,骏心台1400米让赛,骏心台1400米让赛,original marker is not bracketed
kept,term,5912,hong_kong,STANDARD CHARTERED CORPORATE & INVESTMENT BANKING HANDICAP,渣打企业及投资银行让赛,渣打企业及投资银行让赛,original marker is not bracketed
kept,term,5913,hong_kong,STANDARD CHARTERED DIGITAL ASSETS HANDICAP,渣打数码资产业务让赛,渣打数码资产业务让赛,original marker is not bracketed
kept,term,5914,hong_kong,STANDARD CHARTERED GLOBAL PRIVATE BANK HANDICAP,渣打环球私人银行让赛,渣打环球私人银行让赛,original marker is not bracketed
kept,term,5915,hong_kong,STANDARD CHARTERED GREATER BAY AREA HANDICAP,渣打大湾区业务让赛,渣打大湾区业务让赛,original marker is not bracketed
kept,term,5916,hong_kong,STANDARD CHARTERED PRIORITY BANKING HANDICAP,渣打优先理财让赛,渣打优先理财让赛,original marker is not bracketed
kept,term,5917,hong_kong,STANDARD CHARTERED PRIORITY PRIVATE HANDICAP,渣打优先私人理财让赛,渣打优先私人理财让赛,original marker is not bracketed
kept,term,5918,hong_kong,STANDARD CHARTERED RENMINBI BUSINESS HANDICAP,渣打人民币业务让赛,渣打人民币业务让赛,original marker is not bracketed
kept,term,5919,hong_kong,STANDARD CHARTERED SME BANKING HANDICAP,渣打中小企业银行让赛,渣打中小企业银行让赛,original marker is not bracketed
kept,term,5920,hong_kong,STANDARD CHARTERED SUSTAINABLE FINANCE HANDICAP,渣打可持续金融业务让赛,渣打可持续金融业务让赛,original marker is not bracketed
kept,term,5921,hong_kong,STANDARD CHARTERED WEALTH SOLUTIONS HANDICAP,渣打财富方案让赛,渣打财富方案让赛,original marker is not bracketed
kept,term,5922,hong_kong,THE GENERAL ASSOCIATION OF HONG KONG HEYUAN SOCIETIES CUP HANDICAP,香港河源社团总会杯让赛,香港河源社团总会杯让赛,original marker is not bracketed
kept,term,5924,hong_kong,ANSER HANDICAP,大雁让赛,大雁让赛,original marker is not bracketed
kept,term,5925,hong_kong,CONNAUGHT ROAD CENTRAL HANDICAP,干诺道中让赛,干诺道中让赛,original marker is not bracketed
kept,term,5926,hong_kong,DES VOEUX ROAD CENTRAL HANDICAP,德辅道中让赛,德辅道中让赛,original marker is not bracketed
kept,term,5928,hong_kong,HKU FACULTIES OF ARTS AND EDUCATION HANDICAP,香港大学文学院与教育学院让赛,香港大学文学院与教育学院让赛,original marker is not bracketed
kept,term,5929,hong_kong,HKU JOCKEY CLUB TOWER HANDICAP,香港大学赛马会教学楼让赛,香港大学赛马会教学楼让赛,original marker is not bracketed
kept,term,5930,hong_kong,ICE HOUSE STREET HANDICAP,雪厂街让赛,雪厂街让赛,original marker is not bracketed
kept,term,5931,hong_kong,KING'S ROAD HANDICAP,英皇道让赛,英皇道让赛,original marker is not bracketed
kept,term,5932,hong_kong,LEIGHTON ROAD HANDICAP,礼顿道让赛,礼顿道让赛,original marker is not bracketed
kept,term,5933,hong_kong,MIDDLE GAP HANDICAP,中峡让赛,中峡让赛,original marker is not bracketed
kept,term,5934,hong_kong,MORRISON HILL ROAD HANDICAP,摩利臣山道让赛,摩利臣山道让赛,original marker is not bracketed
kept,term,5935,hong_kong,OWL HANDICAP,猫头鹰让赛,猫头鹰让赛,original marker is not bracketed
kept,term,5936,hong_kong,SHEARWATER HANDICAP,海鸥让赛,海鸥让赛,original marker is not bracketed
kept,term,5937,hong_kong,SNIPE HANDICAP,沙锥鸟让赛,沙锥鸟让赛,original marker is not bracketed
kept,term,5941,hong_kong,VICTORIA HARBOUR HANDICAP,维多利亚港让赛,维多利亚港让赛,original marker is not bracketed
kept,term,5942,hong_kong,WEST KOWLOON HANDICAP,西九龙让赛,西九龙让赛,original marker is not bracketed
kept,term,5943,hong_kong,WESTLANDS ROAD HANDICAP,华兰路让赛,华兰路让赛,original marker is not bracketed
kept,term,5944,hong_kong,BETTER FUTURE 1200M HANDICAP,更好未来1200米让赛,更好未来1200米让赛,original marker is not bracketed
kept,term,5945,hong_kong,RACING GOES ON 1600M HANDICAP,马照跑1600米让赛,马照跑1600米让赛,original marker is not bracketed
kept,term,5946,hong_kong,SPORTSMANSHIP 1600M HANDICAP,体育精神1600米让赛,体育精神1600米让赛,original marker is not bracketed
kept,term,5948,hong_kong,UNCOMPROMISING INTEGRITY 1000M HANDICAP,坚守诚信1000米让赛,坚守诚信1000米让赛,original marker is not bracketed
kept,term,15083,hong_kong,VICTORIA HANDICAP,域多利让赛,域多利让赛,original marker is not bracketed
kept,term,29228,hong_kong,ABLE ONE HANDICAP,步步稳让赛,步步稳让赛,original marker is not bracketed
kept,term,29229,hong_kong,ADVANCING SPORTS & CULTURE 1600M HANDICAP,体育及文化1600米让赛,体育及文化1600米让赛,original marker is not bracketed
kept,term,29230,hong_kong,AHAVA HANDICAP,AHAVA让赛,AHAVA让赛,original marker is not bracketed
kept,term,29231,hong_kong,AKEED MOFEED HANDICAP,事事为王让赛,事事为王让赛,original marker is not bracketed
kept,term,29232,hong_kong,ALBERT HANDICAP,亚厘毕让赛,亚厘毕让赛,original marker is not bracketed
kept,term,29233,hong_kong,ALDRICH BAY HANDICAP,爱秩序湾让赛,爱秩序湾让赛,original marker is not bracketed
kept,term,29234,hong_kong,ALEXANDRITE HANDICAP,紫翠玉让赛,紫翠玉让赛,original marker is not bracketed
kept,term,29235,hong_kong,ALL JOYFUL HANDICAP,皆大开心让赛,皆大开心让赛,original marker is not bracketed
kept,term,29236,hong_kong,ALNWICK HANDICAP,安域让赛,安域让赛,original marker is not bracketed
kept,term,29237,hong_kong,AMAH ROCK HANDICAP,望夫石让赛,望夫石让赛,original marker is not bracketed
kept,term,29238,hong_kong,AMAZING STAR HANDICAP,君达星让赛,君达星让赛,original marker is not bracketed
kept,term,29239,hong_kong,AMBER HANDICAP,琥珀让赛,琥珀让赛,original marker is not bracketed
kept,term,29240,hong_kong,AQUAMARINE HANDICAP,海蓝宝让赛,海蓝宝让赛,original marker is not bracketed
kept,term,29241,hong_kong,ARBUTHNOT HANDICAP,亚毕诺让赛,亚毕诺让赛,original marker is not bracketed
kept,term,29242,hong_kong,ARGYLE HANDICAP,亚皆老让赛,亚皆老让赛,original marker is not bracketed
kept,term,29243,hong_kong,ARMADA HANDICAP,好利威让赛,好利威让赛,original marker is not bracketed
kept,term,29244,hong_kong,ASSOCIATION OF OFFICIAL RACING CHEMISTS HANDICAP,国际赛事化验师协会让赛,国际赛事化验师协会让赛,original marker is not bracketed
kept,term,29245,hong_kong,BABINGTON HANDICAP,巴丙顿让赛,巴丙顿让赛,original marker is not bracketed
kept,term,29246,hong_kong,BADMINTON 1200M HANDICAP,羽毛球1200米让赛,羽毛球1200米让赛,original marker is not bracketed
kept,term,29247,hong_kong,BAKER HANDICAP,必嘉让赛,必嘉让赛,original marker is not bracketed
kept,term,29248,hong_kong,BALMORAL CASTLE HANDICAP,巴摩卢城堡让赛,巴摩卢城堡让赛,original marker is not bracketed
kept,term,29249,hong_kong,BALSAMINE HANDICAP,凤仙花让赛,凤仙花让赛,original marker is not bracketed
kept,term,29251,hong_kong,BEAUTY FLASH HANDICAP,缔造美丽让赛,缔造美丽让赛,original marker is not bracketed
kept,term,29252,hong_kong,BELCHER BAY HANDICAP,卑路乍湾让赛,卑路乍湾让赛,original marker is not bracketed
kept,term,29253,hong_kong,BELLAHOUSTON HANDICAP,贝拉休斯顿让赛,贝拉休斯顿让赛,original marker is not bracketed
kept,term,29254,hong_kong,BETTER FUTURE 1000M HANDICAP,更好未来1000米让赛,更好未来1000米让赛,original marker is not bracketed
kept,term,29255,hong_kong,BETTER FUTURE 1400M HANDICAP,更好未来1400米让赛,更好未来1400米让赛,original marker is not bracketed
kept,term,29256,hong_kong,BIG WAVE BAY HANDICAP,大浪湾让赛,大浪湾让赛,original marker is not bracketed
kept,term,29257,hong_kong,BLAZING SPEED HANDICAP,将男让赛,将男让赛,original marker is not bracketed
kept,term,29258,hong_kong,BOCCIA 1000M HANDICAP,硬地滚球1000米让赛,硬地滚球1000米让赛,original marker is not bracketed
kept,term,29259,hong_kong,BOCCIA 1600M HANDICAP,硬地滚球1600米让赛,硬地滚球1600米让赛,original marker is not bracketed
kept,term,29260,hong_kong,BRAZIL HANDICAP,巴西让赛,巴西让赛,original marker is not bracketed
kept,term,29261,hong_kong,BRIDGES HANDICAP,必列者士让赛,必列者士让赛,original marker is not bracketed
kept,term,29262,hong_kong,BRUNTSFIELD HANDICAP,布伦菲德让赛,布伦菲德让赛,original marker is not bracketed
kept,term,29263,hong_kong,BULKELEY HANDICAP,宝其利让赛,宝其利让赛,original marker is not bracketed
kept,term,29264,hong_kong,BULLISH LUCK HANDICAP,牛精福星让赛,牛精福星让赛,original marker is not bracketed
kept,term,29265,hong_kong,CAFETERIA HANDICAP,咖啡湾让赛,咖啡湾让赛,original marker is not bracketed
kept,term,29266,hong_kong,CAINE HANDICAP,坚道让赛,坚道让赛,original marker is not bracketed
kept,term,29267,hong_kong,CALIFORNIA MEMORY HANDICAP,加州万里让赛,加州万里让赛,original marker is not bracketed
kept,term,29268,hong_kong,CALLA LILY HANDICAP,马蹄兰让赛,马蹄兰让赛,original marker is not bracketed
kept,term,29269,hong_kong,CANNON HANDICAP,景隆让赛,景隆让赛,original marker is not bracketed
kept,term,29270,hong_kong,CARING COMMUNITY 1400M HANDICAP,关爱社会1400米让赛,关爱社会1400米让赛,original marker is not bracketed
kept,term,29272,hong_kong,CASSIA HANDICAP,高槐让赛,高槐让赛,original marker is not bracketed
kept,term,29273,hong_kong,CASTLE PEAK BAY HANDICAP,青山湾让赛,青山湾让赛,original marker is not bracketed
kept,term,29275,hong_kong,CHAI WAN HANDICAP,柴湾让赛,柴湾让赛,original marker is not bracketed
kept,term,29276,hong_kong,CHAMPION APPRENTICES HANDICAP,冠军见习骑师让赛,冠军见习骑师让赛,original marker is not bracketed
kept,term,29277,hong_kong,CHANCERY HANDICAP,赞善让赛,赞善让赛,original marker is not bracketed
kept,term,29278,hong_kong,CHEUNG FAT HANDICAP,长发让赛,长发让赛,original marker is not bracketed
kept,term,29279,hong_kong,CHEUNG HONG HANDICAP,长康让赛,长康让赛,original marker is not bracketed
kept,term,29280,hong_kong,CHEUNG LIN SHAN HANDICAP,长连山让赛,长连山让赛,original marker is not bracketed
kept,term,29281,hong_kong,CHEUNG SHA WAN HANDICAP,长沙湾让赛,长沙湾让赛,original marker is not bracketed
kept,term,29282,hong_kong,CHEVALIER BUILDING SUPPLIES & ENGINEERING HANDICAP,其士建材工程让赛,其士建材工程让赛,original marker is not bracketed
kept,term,29283,hong_kong,CHEVALIER CAR DEALERSHIP HANDICAP,其士汽车代理让赛,其士汽车代理让赛,original marker is not bracketed
kept,term,29284,hong_kong,CHEVALIER COLD STORAGE & LOGISTICS HANDICAP,其士冷仓物流让赛,其士冷仓物流让赛,original marker is not bracketed
kept,term,29285,hong_kong,CHEVALIER CONSTRUCTION HANDICAP,其士建筑让赛,其士建筑让赛,original marker is not bracketed
kept,term,29286,hong_kong,CHEVALIER E & M ENGINEERING HANDICAP,其士机电工程让赛,其士机电工程让赛,original marker is not bracketed
kept,term,29287,hong_kong,CHEVALIER PROPERTY DEVELOPMENT & OPERATIONS HANDICAP,其士物业发展及营运让赛,其士物业发展及营运让赛,original marker is not bracketed
kept,term,29288,hong_kong,CHEVALIER PROPERTY INVESTMENT HANDICAP,其士物业投资让赛,其士物业投资让赛,original marker is not bracketed
kept,term,29289,hong_kong,CITI MOBILE BANKING HANDICAP,花旗银行流动理财让赛,花旗银行流动理财让赛,original marker is not bracketed
kept,term,29290,hong_kong,CITI PRIORITY HANDICAP,花旗银行CITI PRIORITY让赛,花旗银行CITI PRIORITY让赛,original marker is not bracketed
kept,term,29291,hong_kong,CITI ULTIMA CARD HANDICAP,CITI ULTIMA CARD让赛,CITI ULTIMA CARD让赛,original marker is not bracketed
kept,term,29292,hong_kong,CITI WEALTH MANAGEMENT SERVICES HANDICAP,花旗银行财富管理服务让赛,花旗银行财富管理服务让赛,original marker is not bracketed
kept,term,29293,hong_kong,CLEMENTI HANDICAP,金文泰让赛,金文泰让赛,original marker is not bracketed
kept,term,29294,hong_kong,CLEVERLY HANDICAP,急庇利让赛,急庇利让赛,original marker is not bracketed
kept,term,29295,hong_kong,CLUB STREET HANDICAP,会所街让赛,会所街让赛,original marker is not bracketed
kept,term,29296,hong_kong,COLINTON HANDICAP,哥连顿让赛,哥连顿让赛,original marker is not bracketed
kept,term,29297,hong_kong,COLLECTION HANDICAP,闲话一句让赛,闲话一句让赛,original marker is not bracketed
kept,term,29298,hong_kong,COLOANE HANDICAP,路环让赛,路环让赛,original marker is not bracketed
kept,term,29299,hong_kong,CONTENTMENT HANDICAP,咏彩缤纷让赛,咏彩缤纷让赛,original marker is not bracketed
kept,term,29300,hong_kong,CONTINUOUS DEVELOPMENT 1000M HANDICAP,持续进步1000米让赛,持续进步1000米让赛,original marker is not bracketed
kept,term,29301,hong_kong,CONTINUOUS DEVELOPMENT 1200M HANDICAP,持续进步1200米让赛,持续进步1200米让赛,original marker is not bracketed
kept,term,29302,hong_kong,CONTRACT BRIDGE 1400M HANDICAP,桥牌1400米让赛,桥牌1400米让赛,original marker is not bracketed
kept,term,29303,hong_kong,COOPER HANDICAP,谷柏让赛,谷柏让赛,original marker is not bracketed
kept,term,29304,hong_kong,CORNFLOWER HANDICAP,矢车菊让赛,矢车菊让赛,original marker is not bracketed
kept,term,29305,hong_kong,CORUM EXCELLENT HANDICAP,CORUM卓越让赛,CORUM卓越让赛,original marker is not bracketed
kept,term,29306,hong_kong,CREASY HANDICAP,祈礼士让赛,祈礼士让赛,original marker is not bracketed
kept,term,29307,hong_kong,CROCUS HANDICAP,番红花让赛,番红花让赛,original marker is not bracketed
kept,term,29308,hong_kong,CROOKSTON CASTLE HANDICAP,克鲁克斯顿城堡让赛,克鲁克斯顿城堡让赛,original marker is not bracketed
kept,term,29309,hong_kong,CRYSTAL HANDICAP,水晶让赛,水晶让赛,original marker is not bracketed
kept,term,29310,hong_kong,CW CHU AND LEE WOO SING ALUMNI HANDICAP,敬文与和声校友让赛,敬文与和声校友让赛,original marker is not bracketed
kept,term,29311,hong_kong,CYBER COLORS HANDICAP,CYBER COLORS让赛,CYBER COLORS让赛,original marker is not bracketed
kept,term,29312,hong_kong,CYCLING 1400M HANDICAP,单车1400米让赛,单车1400米让赛,original marker is not bracketed
kept,term,29313,hong_kong,CYPRESS HANDICAP,柏树让赛,柏树让赛,original marker is not bracketed
kept,term,29314,hong_kong,D B PIN HANDICAP,翩翩让赛,翩翩让赛,original marker is not bracketed
